Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130827,2013-08-27,111659,NYME ,1,111,277289,97628,43299,24399,131516,195447,253543,263145,23746,14144,277289,97628,43299,24399,131516,195447,253543,263145,23746,14144,0,0,0,0,0,0,0,0,0,0,2272,1857,-2170,1681,-2709,3858,829,3369,1443,-1097,100,35.2,15.6,8.8,47.4,70.5,91.4,94.9,8.6,5.1,100,35.2,15.6,8.8,47.4,70.5,91.4,94.9,8.6,5.1,100,0,0,0,0,0,0,0,0,0,209,67,37,41,72,89,162,150,209,67,37,41,72,89,162,150,0,0,0,0,0,0,0,0,18.8,23.1,30.8,35,15.2,14.2,23.3,22,18.8,23.1,30.8,35,15.2,14.2,23.3,22,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130820,2013-08-20,111659,NYME ,1,111,275017,95771,45469,22718,134225,191589,252714,259776,22303,15241,275017,95771,45469,22718,134225,191589,252714,259776,22303,15241,0,0,0,0,0,0,0,0,0,0,7139,1273,127,-1780,6031,7764,5524,6111,1615,1028,100,34.8,16.5,8.3,48.8,69.7,91.9,94.5,8.1,5.5,100,34.8,16.5,8.3,48.8,69.7,91.9,94.5,8.1,5.5,100,0,0,0,0,0,0,0,0,0,207,63,41,42,78,90,163,155,207,63,41,42,78,90,163,155,0,0,0,0,0,0,0,0,19.2,23.4,31.5,34.8,14.8,13.5,23.6,20.5,19.2,23.4,31.5,34.8,14.8,13.5,23.6,20.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130813,2013-08-13,111659,NYME ,1,111,267878,94498,45342,24498,128194,183825,247190,253665,20688,14213,267878,94498,45342,24498,128194,183825,247190,253665,20688,14213,0,0,0,0,0,0,0,0,0,0,1326,-11761,-1705,699,14376,3224,3314,2218,-1988,-892,100,35.3,16.9,9.1,47.9,68.6,92.3,94.7,7.7,5.3,100,35.3,16.9,9.1,47.9,68.6,92.3,94.7,7.7,5.3,100,0,0,0,0,0,0,0,0,0,205,63,42,42,66,91,151,154,205,63,42,42,66,91,151,154,0,0,0,0,0,0,0,0,18.3,22.2,29.7,33.4,14.6,12.9,22.8,20,18.3,22.2,29.7,33.4,14.6,12.9,22.8,20,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130806,2013-08-06,111659,NYME ,1,111,266552,106259,47047,23799,113818,180601,243876,251447,22676,15105,266552,106259,47047,23799,113818,180601,243876,251447,22676,15105,0,0,0,0,0,0,0,0,0,0,-1859,-4174,-2334,-630,3796,-962,-1008,-3926,-851,2067,100,39.9,17.7,8.9,42.7,67.8,91.5,94.3,8.5,5.7,100,39.9,17.7,8.9,42.7,67.8,91.5,94.3,8.5,5.7,100,0,0,0,0,0,0,0,0,0,198,68,33,35,64,84,151,135,198,68,33,35,64,84,151,135,0,0,0,0,0,0,0,0,17,22.1,29,32.9,15.2,14.2,23.6,21.8,17,22.1,29,32.9,15.2,14.2,23.6,21.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130730,2013-07-30,111659,NYME ,1,111,268411,110433,49381,24429,110022,181563,244884,255373,23527,13038,268411,110433,49381,24429,110022,181563,244884,255373,23527,13038,0,0,0,0,0,0,0,0,0,0,-15972,5563,3850,-2941,-18503,-16247,-15881,-15338,-91,-634,100,41.1,18.4,9.1,41,67.6,91.2,95.1,8.8,4.9,100,41.1,18.4,9.1,41,67.6,91.2,95.1,8.8,4.9,100,0,0,0,0,0,0,0,0,0,207,68,33,35,74,95,162,146,207,68,33,35,74,95,162,146,0,0,0,0,0,0,0,0,15.5,20.7,27.5,32.1,14.6,14.3,23.4,22.2,15.5,20.7,27.5,32.1,14.6,14.3,23.4,22.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130723,2013-07-23,111659,NYME ,1,111,284383,104870,45531,27370,128525,197810,260765,270711,23618,13672,284383,104870,45531,27370,128525,197810,260765,270711,23618,13672,0,0,0,0,0,0,0,0,0,0,11127,16702,7888,-7081,968,9700,10589,10507,538,620,100,36.9,16,9.6,45.2,69.6,91.7,95.2,8.3,4.8,100,36.9,16,9.6,45.2,69.6,91.7,95.2,8.3,4.8,100,0,0,0,0,0,0,0,0,0,214,74,34,39,72,95,166,151,214,74,34,39,72,95,166,151,0,0,0,0,0,0,0,0,14.6,18.2,25.8,30,13.7,13.2,21.9,20.3,14.6,18.2,25.8,30,13.7,13.2,21.9,20.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130716,2013-07-16,111659,NYME ,1,111,273256,88168,37643,34451,127557,188110,250176,260204,23080,13052,273256,88168,37643,34451,127557,188110,250176,260204,23080,13052,0,0,0,0,0,0,0,0,0,0,9407,11489,2164,-1700,-4272,9990,5517,10454,3890,-1047,100,32.3,13.8,12.6,46.7,68.8,91.6,95.2,8.4,4.8,100,32.3,13.8,12.6,46.7,68.8,91.6,95.2,8.4,4.8,100,0,0,0,0,0,0,0,0,0,214,64,36,45,76,103,165,165,214,64,36,45,76,103,165,165,0,0,0,0,0,0,0,0,16.3,17.9,28.1,30.1,13.7,11.5,21.5,18.5,16.3,17.9,28.1,30.1,13.7,11.5,21.5,18.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130709,2013-07-09,111659,NYME ,1,111,263849,76679,35479,36151,131829,178120,244659,249750,19190,14099,263849,76679,35479,36151,131829,178120,244659,249750,19190,14099,0,0,0,0,0,0,0,0,0,0,6485,5937,297,-434,-2827,9518,2676,9381,3809,-2896,100,29.1,13.4,13.7,50,67.5,92.7,94.7,7.3,5.3,100,29.1,13.4,13.7,50,67.5,92.7,94.7,7.3,5.3,100,0,0,0,0,0,0,0,0,0,195,55,33,40,74,92,152,148,195,55,33,40,74,92,152,148,0,0,0,0,0,0,0,0,16.2,17.4,28.2,30.2,14.3,11,21.6,18.8,16.2,17.4,28.2,30.2,14.3,11,21.6,18.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130702,2013-07-02,111659,NYME ,1,111,257364,70742,35182,36585,134656,168602,241983,240369,15381,16995,257364,70742,35182,36585,134656,168602,241983,240369,15381,16995,0,0,0,0,0,0,0,0,0,0,-14704,1439,1337,-1344,-11435,-13491,-11340,-13498,-3364,-1206,100,27.5,13.7,14.2,52.3,65.5,94,93.4,6,6.6,100,27.5,13.7,14.2,52.3,65.5,94,93.4,6,6.6,100,0,0,0,0,0,0,0,0,0,196,52,37,43,70,86,146,149,196,52,37,43,70,86,146,149,0,0,0,0,0,0,0,0,16.7,17,28.5,28.8,14.8,10.2,22.3,17.4,16.7,17,28.5,28.8,14.8,10.2,22.3,17.4,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130625,2013-06-25,111659,NYME ,1,111,272068,69303,33845,37929,146091,182093,253323,253867,18745,18201,272068,69303,33845,37929,146091,182093,253323,253867,18745,18201,0,0,0,0,0,0,0,0,0,0,-17971,-13558,1892,-2895,645,-19078,-15808,-20081,-2163,2110,100,25.5,12.4,13.9,53.7,66.9,93.1,93.3,6.9,6.7,100,25.5,12.4,13.9,53.7,66.9,93.1,93.3,6.9,6.7,100,0,0,0,0,0,0,0,0,0,194,49,38,46,75,89,154,151,194,49,38,46,75,89,154,151,0,0,0,0,0,0,0,0,15.8,16.1,27.7,28.2,14.2,9.6,21.1,16.9,15.8,16.1,27.7,28.2,14.2,9.6,21.1,16.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130618,2013-06-18,111659,NYME ,1,111,290039,82861,31953,40824,145446,201171,269131,273948,20908,16091,290039,82861,31953,40824,145446,201171,269131,273948,20908,16091,0,0,0,0,0,0,0,0,0,0,8332,7023,1557,415,-22,6501,7416,8473,916,-141,100,28.6,11,14.1,50.1,69.4,92.8,94.5,7.2,5.5,100,28.6,11,14.1,50.1,69.4,92.8,94.5,7.2,5.5,100,0,0,0,0,0,0,0,0,0,200,61,33,46,74,94,161,152,200,61,33,46,74,94,161,152,0,0,0,0,0,0,0,0,15.1,17.7,26.6,29.7,14,10.2,21.6,17.3,15.1,17.7,26.6,29.7,14,10.2,21.6,17.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130611,2013-06-11,111659,NYME ,1,111,281707,75838,30396,40409,145468,194670,261715,265475,19992,16232,281707,75838,30396,40409,145468,194670,261715,265475,19992,16232,0,0,0,0,0,0,0,0,0,0,20643,3915,2125,1833,14157,15553,19905,19511,738,1132,100,26.9,10.8,14.3,51.6,69.1,92.9,94.2,7.1,5.8,100,26.9,10.8,14.3,51.6,69.1,92.9,94.2,7.1,5.8,100,0,0,0,0,0,0,0,0,0,204,54,40,49,77,91,162,157,204,54,40,49,77,91,162,157,0,0,0,0,0,0,0,0,15.3,17.7,27.2,29,14,10.2,22,16.8,15.3,17.7,27.2,29,14,10.2,22,16.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130604,2013-06-04,111659,NYME ,1,111,261064,71923,28271,38576,131311,179117,241810,245964,19254,15100,261064,71923,28271,38576,131311,179117,241810,245964,19254,15100,0,0,0,0,0,0,0,0,0,0,-15738,-8741,-8504,544,-5862,-7099,-14059,-15059,-1679,-679,100,27.5,10.8,14.8,50.3,68.6,92.6,94.2,7.4,5.8,100,27.5,10.8,14.8,50.3,68.6,92.6,94.2,7.4,5.8,100,0,0,0,0,0,0,0,0,0,198,53,39,49,75,88,158,151,198,53,39,49,75,88,158,151,0,0,0,0,0,0,0,0,16,17,27.4,28.6,14.7,10.3,23.1,16.6,16,17,27.4,28.6,14.7,10.3,23.1,16.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130528,2013-05-28,111659,NYME ,1,111,276802,80664,36775,38032,137173,186216,255869,261023,20933,15779,276802,80664,36775,38032,137173,186216,255869,261023,20933,15779,0,0,0,0,0,0,0,0,0,0,-11427,-3851,319,-5217,-2410,-5951,-11478,-10849,51,-578,100,29.1,13.3,13.7,49.6,67.3,92.4,94.3,7.6,5.7,100,29.1,13.3,13.7,49.6,67.3,92.4,94.3,7.6,5.7,100,0,0,0,0,0,0,0,0,0,199,58,35,49,78,88,166,148,199,58,35,49,78,88,166,148,0,0,0,0,0,0,0,0,15.9,17.1,27.9,28.6,13.9,9.8,22,17,15.9,17.1,27.9,28.6,13.9,9.8,22,17,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130521,2013-05-21,111659,NYME ,1,111,288229,84515,36456,43249,139583,192167,267347,271872,20882,16357,288229,84515,36456,43249,139583,192167,267347,271872,20882,16357,0,0,0,0,0,0,0,0,0,0,-1397,6311,4817,-2580,-6341,-3711,-2610,-1474,1213,77,100,29.3,12.6,15,48.4,66.7,92.8,94.3,7.2,5.7,100,29.3,12.6,15,48.4,66.7,92.8,94.3,7.2,5.7,100,0,0,0,0,0,0,0,0,0,204,58,38,54,75,91,168,157,204,58,38,54,75,91,168,157,0,0,0,0,0,0,0,0,16.9,16.5,29.5,28.8,13.5,9.6,21.3,16.3,16.9,16.5,29.5,28.8,13.5,9.6,21.3,16.3,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130514,2013-05-14,111659,NYME ,1,111,289626,78204,31639,45829,145924,195878,269957,273346,19669,16280,289626,78204,31639,45829,145924,195878,269957,273346,19669,16280,0,0,0,0,0,0,0,0,0,0,7635,2591,-904,1229,2655,6493,6475,6818,1160,817,100,27,10.9,15.8,50.4,67.6,93.2,94.4,6.8,5.6,100,27,10.9,15.8,50.4,67.6,93.2,94.4,6.8,5.6,100,0,0,0,0,0,0,0,0,0,197,55,39,51,75,90,160,157,197,55,39,51,75,90,160,157,0,0,0,0,0,0,0,0,19,17.7,31,30.4,12.7,9.7,20.4,15.6,19,17.7,31,30.4,12.7,9.7,20.4,15.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130507,2013-05-07,111659,NYME ,1,111,281991,75613,32543,44600,143269,189385,263482,266528,18509,15463,281991,75613,32543,44600,143269,189385,263482,266528,18509,15463,0,0,0,0,0,0,0,0,0,0,10712,64,204,5641,4947,6578,10652,12423,60,-1711,100,26.8,11.5,15.8,50.8,67.2,93.4,94.5,6.6,5.5,100,26.8,11.5,15.8,50.8,67.2,93.4,94.5,6.6,5.5,100,0,0,0,0,0,0,0,0,0,199,57,39,52,76,88,162,156,199,57,39,52,76,88,162,156,0,0,0,0,0,0,0,0,19.2,17.7,30.5,30.7,12.7,10.1,20.1,16.8,19.2,17.7,30.5,30.7,12.7,10.1,20.1,16.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130430,2013-04-30,111659,NYME ,1,111,271279,75549,32339,38959,138322,182807,252830,254105,18449,17174,271279,75549,32339,38959,138322,182807,252830,254105,18449,17174,0,0,0,0,0,0,0,0,0,0,-18645,-1340,6781,-10393,-4489,-15204,-16222,-18816,-2423,171,100,27.8,11.9,14.4,51,67.4,93.2,93.7,6.8,6.3,100,27.8,11.9,14.4,51,67.4,93.2,93.7,6.8,6.3,100,0,0,0,0,0,0,0,0,0,201,57,42,49,74,90,161,155,201,57,42,49,74,90,161,155,0,0,0,0,0,0,0,0,19.4,18.3,30.6,30.6,13.1,10.9,20.7,18.5,19.4,18.3,30.6,30.6,13.1,10.9,20.7,18.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130423,2013-04-23,111659,NYME ,1,111,289924,76889,25558,49352,142811,198011,269052,272921,20872,17003,289924,76889,25558,49352,142811,198011,269052,272921,20872,17003,0,0,0,0,0,0,0,0,0,0,-24866,-11206,-1052,-1600,-9801,-22436,-22607,-25088,-2259,222,100,26.5,8.8,17,49.3,68.3,92.8,94.1,7.2,5.9,100,26.5,8.8,17,49.3,68.3,92.8,94.1,7.2,5.9,100,0,0,0,0,0,0,0,0,0,209,65,37,57,80,94,174,166,209,65,37,57,80,94,174,166,0,0,0,0,0,0,0,0,17.4,16.1,27.2,28.1,12.2,9.9,19.2,17.2,17.4,16.1,27.2,28.1,12.2,9.9,19.2,17.2,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130416,2013-04-16,111659,NYME ,1,111,314790,88095,26610,50952,152612,220447,291659,298009,23131,16781,314790,88095,26610,50952,152612,220447,291659,298009,23131,16781,0,0,0,0,0,0,0,0,0,0,-170,-9395,-2138,-572,10065,1438,98,-1272,-268,1102,100,28,8.5,16.2,48.5,70,92.7,94.7,7.3,5.3,100,28,8.5,16.2,48.5,70,92.7,94.7,7.3,5.3,100,0,0,0,0,0,0,0,0,0,205,63,32,51,81,95,176,155,205,63,32,51,81,95,176,155,0,0,0,0,0,0,0,0,16.2,16.5,26.8,29.6,12.1,10.2,18.5,18.1,16.2,16.5,26.8,29.6,12.1,10.2,18.5,18.1,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130409,2013-04-09,111659,NYME ,1,111,314960,97490,28748,51524,142547,219009,291561,299281,23399,15679,314960,97490,28748,51524,142547,219009,291561,299281,23399,15679,0,0,0,0,0,0,0,0,0,0,3776,-12870,2198,16610,-330,-18329,3410,479,366,3297,100,31,9.1,16.4,45.3,69.5,92.6,95,7.4,5,100,31,9.1,16.4,45.3,69.5,92.6,95,7.4,5,100,0,0,0,0,0,0,0,0,0,213,70,36,52,78,93,176,160,213,70,36,52,78,93,176,160,0,0,0,0,0,0,0,0,15.4,16.7,25.8,29.8,12.2,11.6,19,19.6,15.4,16.7,25.8,29.8,12.2,11.6,19,19.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130402,2013-04-02,111659,NYME ,1,111,311184,110360,26550,34914,142877,237338,288151,298802,23033,12382,311184,110360,26550,34914,142877,237338,288151,298802,23033,12382,0,0,0,0,0,0,0,0,0,0,-13397,-1137,61,-461,-11513,-12313,-13111,-12713,-286,-684,100,35.5,8.5,11.2,45.9,76.3,92.6,96,7.4,4,100,35.5,8.5,11.2,45.9,76.3,92.6,96,7.4,4,100,0,0,0,0,0,0,0,0,0,221,81,32,47,80,94,182,156,221,81,32,47,80,94,182,156,0,0,0,0,0,0,0,0,14.7,17.7,25.9,32.9,12.7,14.4,19.9,22.6,14.7,17.7,25.9,32.9,12.7,14.4,19.9,22.6,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130326,2013-03-26,111659,NYME ,1,111,324581,111497,26489,35375,154390,249651,301262,311515,23319,13066,324581,111497,26489,35375,154390,249651,301262,311515,23319,13066,0,0,0,0,0,0,0,0,0,0,5992,2369,1949,-835,6761,7055,8295,8169,-2303,-2177,100,34.4,8.2,10.9,47.6,76.9,92.8,96,7.2,4,100,34.4,8.2,10.9,47.6,76.9,92.8,96,7.2,4,100,0,0,0,0,0,0,0,0,0,227,85,31,51,82,95,194,157,227,85,31,51,82,95,194,157,0,0,0,0,0,0,0,0,14,16.9,24.9,31,11.6,12.6,18.7,21,14,16.9,24.9,31,11.6,12.6,18.7,21,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130319,2013-03-19,111659,NYME ,1,111,318589,109128,24540,36210,147629,242596,292967,303346,25622,15243,318589,109128,24540,36210,147629,242596,292967,303346,25622,15243,0,0,0,0,0,0,0,0,0,0,1182,-1804,-4097,3340,1302,615,2838,-142,-1656,1324,100,34.3,7.7,11.4,46.3,76.1,92,95.2,8,4.8,100,34.3,7.7,11.4,46.3,76.1,92,95.2,8,4.8,100,0,0,0,0,0,0,0,0,0,218,85,23,46,86,94,191,151,218,85,23,46,86,94,191,151,0,0,0,0,0,0,0,0,13.8,17.1,24.7,30,12.1,13.7,19.5,22.9,13.8,17.1,24.7,30,12.1,13.7,19.5,22.9,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130312,2013-03-12,111659,NYME ,1,111,317407,110932,28637,32870,146327,241981,290129,303488,27278,13919,317407,110932,28637,32870,146327,241981,290129,303488,27278,13919,0,0,0,0,0,0,0,0,0,0,154,-7458,-1538,-1444,8693,1973,-209,-1009,363,1163,100,34.9,9,10.4,46.1,76.2,91.4,95.6,8.6,4.4,100,34.9,9,10.4,46.1,76.2,91.4,95.6,8.6,4.4,100,0,0,0,0,0,0,0,0,0,215,78,30,47,78,96,178,155,215,78,30,47,78,96,178,155,0,0,0,0,0,0,0,0,13.9,17.5,24.2,30.2,12,14,19.2,22.5,13.9,17.5,24.2,30.2,12,14,19.2,22.5,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130305,2013-03-05,111659,NYME ,1,111,317253,118390,30175,34314,137634,240008,290338,304497,26915,12756,317253,118390,30175,34314,137634,240008,290338,304497,26915,12756,0,0,0,0,0,0,0,0,0,0,-14552,-9424,-4930,2049,-6401,-11597,-13776,-14478,-776,-74,100,37.3,9.5,10.8,43.4,75.7,91.5,96,8.5,4,100,37.3,9.5,10.8,43.4,75.7,91.5,96,8.5,4,100,0,0,0,0,0,0,0,0,0,225,81,32,51,77,95,188,154,225,81,32,51,77,95,188,154,0,0,0,0,0,0,0,0,13.9,17.7,24,31.2,11.5,14.9,18.6,25,13.9,17.7,24,31.2,11.5,14.9,18.6,25,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
GASOLINE BLENDSTOCK (RBOB) - NEW YORK MERCANTILE EXCHANGE ,130226,2013-02-26,111659,NYME ,1,111,331805,127814,35105,32265,144035,251605,304114,318975,27691,12830,331805,127814,35105,32265,144035,251605,304114,318975,27691,12830,0,0,0,0,0,0,0,0,0,0,-5586,-1113,555,-3895,89,-2442,-4919,-5782,-667,196,100,38.5,10.6,9.7,43.4,75.8,91.7,96.1,8.3,3.9,100,38.5,10.6,9.7,43.4,75.8,91.7,96.1,8.3,3.9,100,0,0,0,0,0,0,0,0,0,232,86,31,52,84,95,199,158,232,86,31,52,84,95,199,158,0,0,0,0,0,0,0,0,13.7,18.8,23.6,31.9,11.2,15.4,18.1,24.8,13.7,18.8,23.6,31.9,11.2,15.4,18.1,24.8,0,0,0,0,0,0,0,0,"(CONTRACTS OF 42,000 U.S. GALLONS) ",111659,NYME ,111
