Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/07/2011,148.63,148.63,148.63,148.63,-7.,-4.50%,0,0
06/06/2011,155.63,155.63,155.63,155.63,-6.,-3.71%,0,0
06/03/2011,161.63,161.63,161.63,161.63,-2.61,-1.59%,0,0
06/02/2011,164.24,164.24,164.24,164.24,3.27,+2.03%,0,0
06/01/2011,160.97,160.97,160.97,160.97,2.3,+1.45%,0,0
05/31/2011,158.67,158.67,158.67,158.67,6,+3.93%,0,0
05/27/2011,152.67,152.67,152.67,152.67,1.64,+1.09%,0,0
05/26/2011,151.03,151.03,151.03,151.03,-5.,-3.20%,0,0
05/25/2011,156.03,156.03,156.03,156.03,2.15,+1.40%,0,0
05/24/2011,153.88,153.88,153.88,153.88,-0.01,-0.01%,0,0
05/23/2011,153.89,153.89,153.89,153.89,-1.72,-1.11%,0,0
05/20/2011,155.61,155.61,155.61,155.61,-0.04,-0.03%,0,0
05/19/2011,155.65,155.65,155.65,155.65,-4.21,-2.63%,0,0
05/18/2011,159.86,159.86,159.86,159.86,4.82,+3.11%,0,0
05/17/2011,155.04,155.04,155.04,155.04,4.89,+3.26%,0,0
05/16/2011,150.15,150.15,150.15,150.15,6,+4.16%,0,0
05/13/2011,144.15,144.15,144.15,144.15,0.85,+0.59%,0,0
05/12/2011,143.3,143.3,143.3,143.3,-6.,-4.02%,0,0
05/11/2011,149.3,149.3,149.3,149.3,-1.1,-0.73%,0,0
05/10/2011,150.4,150.4,150.4,150.4,6,+4.16%,0,0
05/09/2011,144.4,144.4,144.4,144.4,-0.16,-0.11%,0,0
05/06/2011,144.56,144.56,144.56,144.56,-1.3,-0.89%,0,0
05/05/2011,145.86,145.86,145.86,145.86,-9.65,-6.21%,0,0
05/04/2011,155.51,155.51,155.51,155.51,-6.,-3.71%,0,0
05/03/2011,161.51,161.51,161.51,161.51,3.06,+1.93%,0,0
05/02/2011,158.45,158.45,158.45,158.45,-3.57,-2.20%,0,0
04/29/2011,162.02,162.02,162.02,162.02,6,+3.85%,0,0
04/28/2011,156.02,156.02,156.02,156.02,-1.37,-0.87%,0,0
